Member,Order,SKU,Date,Description
M35538,7594341,15668465,2013-08-06,Root Vegetables
M35538,7594341,15668478,2013-08-06,Banana
M35538,7594341,7572307,2013-08-06,Namkeen
M35538,7594341,15668451,2013-08-06,Brinjals
M35538,7594341,15668521,2013-08-06,Bread
M35538,7604214,15668465,2013-04-26,Root Vegetables
M35538,7604214,15668688,2013-04-26,Root Vegetables
M35538,7604214,15668478,2013-04-26,Banana
M35538,7604214,7586513,2013-04-26,Snacky Nuts
M35538,7604214,92302710,2013-04-26,Face Wash
M35538,7604214,7586353,2013-04-26,Namkeen
M35538,7604214,7586526,2013-04-26,Snacky Nuts
M35538,7604214,7572307,2013-04-26,Namkeen
M35538,7604214,15668451,2013-04-26,Brinjals
M35538,7604214,15669998,2013-04-26,Other Dals
M35538,7611946,34986328,2013-03-05,Toor Dal
M35538,7611946,15670251,2013-03-05,Organic F&V
M35538,7611946,93175837,2013-03-05,Groundnut Oils
M35538,7611946,15670260,2013-03-05,Organic F&V
M35538,7611946,15670271,2013-03-05,Other Dals
M35538,7611946,15670161,2013-03-05,Organic F&V
M35538,7611946,15670241,2013-03-05,Organic F&V
M35538,7611946,15670182,2013-03-05,Organic F&V
M35538,7611946,15670253,2013-03-05,Organic F&V
M35538,7611946,15668468,2013-03-05,Beans
M35538,7611946,15670157,2013-03-05,Organic F&V
M35538,7611946,7586526,2013-03-05,Snacky Nuts
M35538,7611946,7586513,2013-03-05,Snacky Nuts
M35538,7611946,15668465,2013-03-05,Root Vegetables
M35538,7611946,15669857,2013-03-05,Raw Peanuts
M35538,7620980,15670241,2013-10-05,Organic F&V
M35538,7620980,7586526,2013-10-05,Snacky Nuts
M35538,7620980,15668688,2013-10-05,Root Vegetables
M35538,7620980,15670157,2013-10-05,Organic F&V
M35538,7620980,7572307,2013-10-05,Namkeen
M35538,7620980,7569805,2013-10-05,Namkeen
M35538,7620980,7586513,2013-10-05,Snacky Nuts
M35538,7620980,15668474,2013-10-05,Beans
M35538,7620980,15670182,2013-10-05,Organic F&V
M35538,7620980,15668468,2013-10-05,Beans
M35538,7620980,15669767,2013-10-05,Urad Dal
M35538,7620980,15670251,2013-10-05,Organic F&V
M35538,7629092,15670260,2013-05-16,Organic F&V
M35538,7629092,15670157,2013-05-16,Organic F&V
M35538,7629092,15668478,2013-05-16,Banana
M35538,7629092,15668688,2013-05-16,Root Vegetables
M35538,7629092,15670253,2013-05-16,Organic F&V
M35538,7629092,15668468,2013-05-16,Beans
M35538,7629092,15668465,2013-05-16,Root Vegetables
M35538,7637976,15669857,2013-03-28,Raw Peanuts
M35538,7637976,15668381,2013-03-28,Other Vegetables
M35538,7637976,15670260,2013-03-28,Organic F&V
M35538,7637976,7586353,2013-03-28,Namkeen
M35538,7637976,15668468,2013-03-28,Beans
M35538,7637976,15668478,2013-03-28,Banana
M35538,7637976,7580802,2013-03-28,Sunflower Oils
M35538,7637976,7653410,2013-03-28,Other Insect Repellent
M35538,7637976,15670251,2013-03-28,Organic F&V
M35538,7645552,15668468,2013-05-04,Beans
M35538,7645552,7572307,2013-05-04,Namkeen
M35538,7645552,15668478,2013-05-04,Banana
M35538,7645552,15670253,2013-05-04,Organic F&V
M35538,7645552,15668689,2013-05-04,Root Vegetables
M35538,7645552,15668465,2013-05-04,Root Vegetables
M35538,7645552,7586526,2013-05-04,Snacky Nuts
M35538,7645552,34986119,2013-05-04,Whole Spices
M35538,7645552,15670144,2013-05-04,Organic F&V
M35538,7645552,15668474,2013-05-04,Beans
M35538,7645552,15670251,2013-05-04,Organic F&V
M35538,7652710,15670251,2013-11-04,Organic F&V
M35538,7652710,15668478,2013-11-04,Banana
M35538,7652710,7580802,2013-11-04,Sunflower Oils
M35538,7652710,15668465,2013-11-04,Root Vegetables
M35538,7652710,15668689,2013-11-04,Root Vegetables
M35538,7652710,15670144,2013-11-04,Organic F&V
M35538,7661789,15668465,2013-04-20,Root Vegetables
M35538,7661789,15670253,2013-04-20,Organic F&V
M35538,7661789,15670251,2013-04-20,Organic F&V
M35538,7661789,15670260,2013-04-20,Organic F&V
M35538,7661789,15670257,2013-04-20,Organic F&V
M35538,7668869,15670260,2013-02-23,Organic F&V
M35538,7668869,15670157,2013-02-23,Organic F&V
M35538,7668869,7587664,2013-02-23,Organic Dals & Pulses
M35538,7668869,15669830,2013-02-23,Other Rice Products
M35538,7668869,15669784,2013-02-23,Basmati Rice
M35538,7668869,15668416,2013-02-23,Banana
M35538,7668869,7586526,2013-02-23,Snacky Nuts
M35538,7668869,15670252,2013-02-23,Organic F&V
M35538,7668869,15668468,2013-02-23,Beans
M35538,7675132,7586346,2013-01-03,Namkeen
M35538,7675132,15670192,2013-01-03,Organic F&V
M35538,7675132,15668449,2013-01-03,Exotic Vegetables
M35538,7675132,15670144,2013-01-03,Organic F&V
M35538,7675132,15669998,2013-01-03,Other Dals
M35538,7675132,7586497,2013-01-03,Namkeen
M35538,7675132,15669825,2013-01-03,Boiled Rice
M35538,7675132,15668379,2013-01-03,Other Vegetables
M35538,7675132,15669863,2013-01-03,Moong Dal
M35538,7675132,7586526,2013-01-03,Snacky Nuts
M35538,7683039,15668478,2013-08-03,Banana
M35538,7683039,15670160,2013-08-03,Organic F&V
M35538,7683039,15670159,2013-08-03,Organic F&V
M35538,7683039,7586526,2013-08-03,Snacky Nuts
M35538,7683039,15670260,2013-08-03,Organic F&V
M35538,7683039,7586553,2013-08-03,Snacky Nuts
M35538,7683039,7586353,2013-08-03,Namkeen
M35538,7683039,15670157,2013-08-03,Organic F&V
M35538,7697028,15668478,2013-03-22,Banana
M35538,7697028,15668468,2013-03-22,Beans
M35538,7697028,15670253,2013-03-22,Organic F&V
M35538,7697028,15670241,2013-03-22,Organic F&V
M35538,7697028,15668465,2013-03-22,Root Vegetables
M35538,7697028,15670161,2013-03-22,Organic F&V
M35538,7697028,7586526,2013-03-22,Snacky Nuts
M35538,7697028,15670157,2013-03-22,Organic F&V
M35538,7697028,15670260,2013-03-22,Organic F&V
M35538,7705522,15668452,2013-01-18,Brinjals
M35538,7705522,7587670,2013-01-18,Organic Masalas & Spices
M35538,7705522,15670251,2013-01-18,Organic F&V
M35538,7705522,15669303,2013-01-18,Organic F&V
M35538,7705522,15670144,2013-01-18,Organic F&V
M35538,7705522,15668478,2013-01-18,Banana
M35538,7705522,15670157,2013-01-18,Organic F&V
M35538,7709144,93105735,2013-01-24,Organic Masalas & Spices
M35538,7709144,15670182,2013-01-24,Organic F&V
M35538,7709144,15670161,2013-01-24,Organic F&V
M35538,7709144,15670159,2013-01-24,Organic F&V
M35538,7709144,15668474,2013-01-24,Beans
M35538,7709144,15670251,2013-01-24,Organic F&V
M35538,7709144,15670250,2013-01-24,Organic F&V
M35538,7709144,15670157,2013-01-24,Organic F&V
M35538,7709144,15670144,2013-01-24,Organic F&V
M35538,7709144,7580823,2013-01-24,Sunflower Oils
M35538,7709144,15670252,2013-01-24,Organic F&V
M35538,7714900,15670161,2013-01-31,Organic F&V
M35538,7714900,7631723,2013-01-31,Hair Oil
M35538,7714900,15670160,2013-01-31,Organic F&V
M35538,7714900,92308936,2013-01-31,Namkeen
M35538,7714900,15670251,2013-01-31,Organic F&V
M35538,7714900,15670260,2013-01-31,Organic F&V
M35538,7714900,15668478,2013-01-31,Banana
M35538,7714900,15668452,2013-01-31,Brinjals
M35538,7722637,15669875,2013-08-02,Toor Dal
M35538,7722637,15670160,2013-08-02,Organic F&V
M35538,7722637,15670196,2013-08-02,Organic F&V
M35538,7722637,15668478,2013-08-02,Banana
M35538,7722637,15670260,2013-08-02,Organic F&V
M35538,7727606,15670161,2013-02-14,Organic F&V
M35538,7727606,15670160,2013-02-14,Organic F&V
M35538,7727606,15668474,2013-02-14,Beans
M35538,7727606,15670157,2013-02-14,Organic F&V
M35538,7727606,15670250,2013-02-14,Organic F&V
M35538,7727606,7586526,2013-02-14,Snacky Nuts
M35538,7727606,15670241,2013-02-14,Organic F&V
M35538,7727606,15670253,2013-02-14,Organic F&V
M35538,7727606,15670182,2013-02-14,Organic F&V
M35538,7727606,15669887,2013-02-14,Maida
M35538,7727606,15670159,2013-02-14,Organic F&V
M35538,7727606,15670260,2013-02-14,Organic F&V
M35538,7733768,15668478,2012-01-12,Banana
M35538,7733768,15668468,2012-01-12,Beans
M35538,7733768,15668689,2012-01-12,Root Vegetables
M35538,7733768,7753732,2012-01-12,Health Drinks
M35538,7733768,15668459,2012-01-12,Gourd & Cucumber
M35538,7739340,7586526,2012-08-12,Snacky Nuts
M35538,7739340,15668478,2012-08-12,Banana
M35538,7739340,15668468,2012-08-12,Beans
M35538,7739340,15670251,2012-08-12,Organic F&V
M35538,7739340,7586513,2012-08-12,Snacky Nuts
M35538,7739340,15669875,2012-08-12,Toor Dal
M35538,7739340,15670144,2012-08-12,Organic F&V
M35538,7739340,15670241,2012-08-12,Organic F&V
M35538,7739340,15670157,2012-08-12,Organic F&V
M35538,7739340,15668465,2012-08-12,Root Vegetables
M35538,7739340,15668688,2012-08-12,Root Vegetables
M35538,7739340,15669778,2012-08-12,Other Dals
M35538,7739340,15670252,2012-08-12,Organic F&V
M35538,7744254,15670251,2012-12-14,Organic F&V
M35538,7744254,7572307,2012-12-14,Namkeen
M35538,7744254,15670260,2012-12-14,Organic F&V
M35538,7744254,7586526,2012-12-14,Snacky Nuts
M35538,7744254,15668468,2012-12-14,Beans
M35538,7744254,15668478,2012-12-14,Banana
M35538,7744254,7586513,2012-12-14,Snacky Nuts
M35538,7744254,15670192,2012-12-14,Organic F&V
M35538,7744254,15670248,2012-12-14,Organic F&V
M35538,7744254,7569805,2012-12-14,Namkeen
M35538,7744254,15669857,2012-12-14,Raw Peanuts
M35538,7744254,15670157,2012-12-14,Organic F&V
M35538,7747865,15670161,2012-12-22,Organic F&V
M35538,7747865,15668468,2012-12-22,Beans
M35538,7747865,15668465,2012-12-22,Root Vegetables
M35538,7747865,15669998,2012-12-22,Other Dals
M35538,7747865,15668452,2012-12-22,Brinjals
M35538,7747865,15668688,2012-12-22,Root Vegetables
M35538,7747865,15669997,2012-12-22,Other Dals
M35538,7747865,15669776,2012-12-22,Other Dals
M35538,7747865,15668478,2012-12-22,Banana
M35538,7747865,15668379,2012-12-22,Other Vegetables
M35538,7747865,15670260,2012-12-22,Organic F&V
M35538,7747865,92382990,2012-12-22,Grooming
M35538,7753412,7572307,2012-12-29,Namkeen
M35538,7753412,15670260,2012-12-29,Organic F&V
M35538,7753412,15668465,2012-12-29,Root Vegetables
M35538,7753412,15669878,2012-12-29,Toor Dal
M35538,7753412,15670196,2012-12-29,Organic F&V
M35538,7753412,15668452,2012-12-29,Brinjals
M35538,7753412,7586526,2012-12-29,Snacky Nuts
M35538,7753412,15670251,2012-12-29,Organic F&V
M35538,7753412,15670161,2012-12-29,Organic F&V
M35538,7753412,15670157,2012-12-29,Organic F&V
M35538,7753412,15670241,2012-12-29,Organic F&V
M35538,7753412,15670182,2012-12-29,Organic F&V
M35538,7753412,7586513,2012-12-29,Snacky Nuts
M35538,7753412,15669884,2012-12-29,Whole Spices
M35538,7756896,7586526,2013-03-01,Snacky Nuts
M35538,7756896,15670260,2013-03-01,Organic F&V
M35538,7756896,15670161,2013-03-01,Organic F&V
M35538,7756896,15670243,2013-03-01,Organic F&V
M35538,7756896,15670250,2013-03-01,Organic F&V
M35538,7756896,15670157,2013-03-01,Organic F&V
M35538,7756896,7586513,2013-03-01,Snacky Nuts
M35538,7764087,15668471,2013-11-01,Beans
M35538,7764087,15668449,2013-11-01,Exotic Vegetables
M35538,7764087,15670161,2013-11-01,Organic F&V
M35538,7764087,15669767,2013-11-01,Urad Dal
M35538,7764087,7572307,2013-11-01,Namkeen
M35538,7764087,15670250,2013-11-01,Organic F&V
M35538,7764087,15668474,2013-11-01,Beans
M35538,7764087,15668462,2013-11-01,Gourd & Cucumber
M35538,7764087,7586513,2013-11-01,Snacky Nuts
M35538,7764087,15670157,2013-11-01,Organic F&V
M35538,7764087,7586497,2013-11-01,Namkeen
M35538,7764087,15668452,2013-11-01,Brinjals
M35538,7764087,15668478,2013-11-01,Banana
M35538,7764087,15669815,2013-11-01,Jaggery
M35538,7764087,15670251,2013-11-01,Organic F&V
M35538,7764087,15670260,2013-11-01,Organic F&V
M35538,7764087,15669869,2013-11-01,Moong Dal
M35538,7768608,7572307,2012-06-10,Namkeen
M35538,7768608,15668459,2012-06-10,Gourd & Cucumber
M35538,7768608,7586513,2012-06-10,Snacky Nuts
M35538,7768608,15668468,2012-06-10,Beans
M35538,7768608,15668478,2012-06-10,Banana
M35538,7768608,15668465,2012-06-10,Root Vegetables
M35538,7768608,15668688,2012-06-10,Root Vegetables
M35538,7768608,15668474,2012-06-10,Beans
M35538,7768608,7569805,2012-06-10,Namkeen
M35538,7768608,7586526,2012-06-10,Snacky Nuts
M35538,7769201,15669869,2012-08-10,Moong Dal
M35538,7769201,15669764,2012-08-10,Besan
M35538,7772089,15668688,2012-12-10,Root Vegetables
M35538,7772089,7569799,2012-12-10,Namkeen
M35538,7772089,7588161,2012-12-10,Health Drinks
M35538,7772089,7569806,2012-12-10,Namkeen
M35538,7772089,15668451,2012-12-10,Brinjals
M35538,7772089,15668467,2012-12-10,Beans
M35538,7772089,15669792,2012-12-10,Other Dry Fruits
M35538,7772089,15669811,2012-12-10,Almonds
M35538,7772089,7572307,2012-12-10,Namkeen
M35538,7775055,15668452,2012-10-18,Brinjals
M35538,7775055,15668687,2012-10-18,Root Vegetables
M35538,7775055,15668468,2012-10-18,Beans
M35538,7775055,15668465,2012-10-18,Root Vegetables
M35538,7775055,15668474,2012-10-18,Beans
M35538,7775055,15668459,2012-10-18,Gourd & Cucumber
M35538,7775055,15668478,2012-10-18,Banana
M35538,7775055,7631722,2012-10-18,Hair Oil
M35538,7776659,15668689,2012-10-25,Root Vegetables
M35538,7776659,15669884,2012-10-25,Whole Spices
M35538,7776659,7569805,2012-10-25,Namkeen
M35538,7776659,7572307,2012-10-25,Namkeen
M35538,7776659,15668521,2012-10-25,Bread
M35538,7776659,15669878,2012-10-25,Toor Dal
M35538,7776659,15668478,2012-10-25,Banana
M35538,7785774,7586513,2012-10-11,Snacky Nuts
M35538,7785774,7586526,2012-10-11,Snacky Nuts
M35538,7785774,7586346,2012-10-11,Namkeen
M35538,7785774,15668688,2012-10-11,Root Vegetables
M35538,7785774,7572307,2012-10-11,Namkeen
M35538,7785774,15669887,2012-10-11,Maida
M35538,7785774,7624790,2012-10-11,Ghee
M35538,7785774,7572304,2012-10-11,Namkeen
M35538,7785774,15668468,2012-10-11,Beans
M35538,7785774,15668465,2012-10-11,Root Vegetables
M35538,7791121,15668465,2012-11-18,Root Vegetables
M35538,7791121,7587665,2012-11-18,Organic Masalas & Spices
M35538,7791121,7586513,2012-11-18,Snacky Nuts
M35538,7791121,15668452,2012-11-18,Brinjals
M35538,7791121,15668459,2012-11-18,Gourd & Cucumber
M35538,7791121,7586526,2012-11-18,Snacky Nuts
M35538,7791121,15668687,2012-11-18,Root Vegetables
M35538,7791121,15668474,2012-11-18,Beans
M35538,7791121,7572307,2012-11-18,Namkeen
M35538,7791121,15668416,2012-11-18,Banana
M35538,7791121,7580802,2012-11-18,Sunflower Oils
M35538,7791121,15668468,2012-11-18,Beans
M35538,7794297,15668468,2012-11-23,Beans
M35538,7794297,7586526,2012-11-23,Snacky Nuts
M35538,7794297,15668478,2012-11-23,Banana
M35538,7794297,7573938,2012-11-23,Wafers
M35538,7794297,15668474,2012-11-23,Beans
M35538,7794297,7586513,2012-11-23,Snacky Nuts
M35538,7794297,15668688,2012-11-23,Root Vegetables
M35538,7794297,15668465,2012-11-23,Root Vegetables
M35538,7794297,7572307,2012-11-23,Namkeen
M35538,7794297,7736902,2012-11-23,Namkeen
M35538,7794297,15669863,2012-11-23,Moong Dal
M35538,7812893,15668459,2012-08-18,Gourd & Cucumber
M35538,7812893,15668452,2012-08-18,Brinjals
M35538,7812893,15668474,2012-08-18,Beans
M35538,7812893,15668688,2012-08-18,Root Vegetables
M35538,7812893,7572307,2012-08-18,Namkeen
M35538,7812893,15668465,2012-08-18,Root Vegetables
M35538,7812893,15668468,2012-08-18,Beans
M35538,7815129,7572307,2012-08-25,Namkeen
M35538,7815129,7586526,2012-08-25,Snacky Nuts
M35538,7815129,15669857,2012-08-25,Raw Peanuts
M35538,7815129,7572305,2012-08-25,Snacky Nuts
M35538,7815129,15668478,2012-08-25,Banana
M35538,7815129,15669821,2012-08-25,Whole Spices
M35538,7815129,15668687,2012-08-25,Root Vegetables
M35538,7815129,15668467,2012-08-25,Beans
M35538,7816223,15668452,2012-08-30,Brinjals
M35538,7816223,7586513,2012-08-30,Snacky Nuts
M35538,7816223,15668474,2012-08-30,Beans
M35538,7816223,7586526,2012-08-30,Snacky Nuts
M35538,7816223,15668468,2012-08-30,Beans
M35538,7816223,7572307,2012-08-30,Namkeen
M35538,7816223,15668478,2012-08-30,Banana
M35538,7816223,7653410,2012-08-30,Other Insect Repellent
M35538,7816223,15668465,2012-08-30,Root Vegetables
M35538,7816223,15668688,2012-08-30,Root Vegetables
M35538,7820964,15668468,2012-08-09,Beans
M35538,7820964,7572307,2012-08-09,Namkeen
M35538,7820964,7587673,2012-08-09,Organic Dals & Pulses
M35538,7820964,15668688,2012-08-09,Root Vegetables
M35538,7820964,15668459,2012-08-09,Gourd & Cucumber
M35538,7820964,7587664,2012-08-09,Organic Dals & Pulses
M35538,7825159,15668465,2012-09-16,Root Vegetables
M35538,7825159,7572307,2012-09-16,Namkeen
M35538,7825159,15668468,2012-09-16,Beans
M35538,7825159,15668688,2012-09-16,Root Vegetables
M35538,7825159,15668478,2012-09-16,Banana
M35538,7825159,7586526,2012-09-16,Snacky Nuts
M35538,7825159,7586513,2012-09-16,Snacky Nuts
M35538,7827104,15668474,2012-09-21,Beans
M35538,7827104,15668468,2012-09-21,Beans
M35538,7827104,15668459,2012-09-21,Gourd & Cucumber
M35538,7827104,15668688,2012-09-21,Root Vegetables
M35538,7827104,15668478,2012-09-21,Banana
M35538,7827237,15668451,2012-09-22,Brinjals
M35538,7827237,15668465,2012-09-22,Root Vegetables
M35538,7827237,15669776,2012-09-22,Other Dals
M35538,7827237,7587687,2012-09-22,Organic Masalas & Spices
M35538,7827237,15668688,2012-09-22,Root Vegetables
M35538,7827237,15669802,2012-09-22,Cashews
M35538,7827237,7753744,2012-09-22,Health Drinks
M35538,7837618,15668452,2012-02-25,Brinjals
M35538,7837618,15668468,2012-02-25,Beans
M35538,7837618,15668465,2012-02-25,Root Vegetables
M35538,7837618,15668416,2012-02-25,Banana
M35538,7837618,15668377,2012-02-25,Root Vegetables
M35538,7838455,15668468,2012-02-03,Beans
M35538,7838455,15668381,2012-02-03,Other Vegetables
M35538,7838455,15668478,2012-02-03,Banana
M35538,7838455,15668375,2012-02-03,Root Vegetables
M35538,7839239,15668478,2012-09-03,Banana
M35538,7839239,15668376,2012-09-03,Root Vegetables
M35538,7841447,15668452,2012-03-24,Brinjals
M35538,7841447,15668465,2012-03-24,Root Vegetables
M35538,7841447,15668468,2012-03-24,Beans
M35538,7841447,15668375,2012-03-24,Root Vegetables
M35538,7842629,15668375,2012-03-31,Root Vegetables
M35538,7842629,15668468,2012-03-31,Beans
M35538,7842629,15669869,2012-03-31,Moong Dal
M35538,7842629,15669875,2012-03-31,Toor Dal
M35538,7842629,15668478,2012-03-31,Banana
M35538,7843627,15668381,2012-06-04,Other Vegetables
M35538,7843627,15668375,2012-06-04,Root Vegetables
M35538,7843627,15668468,2012-06-04,Beans
M35538,7843627,7753734,2012-06-04,Health Drinks
M35538,7843627,15668465,2012-06-04,Root Vegetables
M35538,7857238,15669976,2012-12-06,Almonds
M35538,7858005,15668688,2012-11-06,Root Vegetables
M35538,7858005,15668474,2012-11-06,Beans
M35538,7858005,7753732,2012-11-06,Health Drinks
M35538,7858005,15668478,2012-11-06,Banana
M35538,7858005,15668465,2012-11-06,Root Vegetables
M35538,7858005,15668459,2012-11-06,Gourd & Cucumber
M35538,7858005,15669798,2012-11-06,Raisins
M35538,7858005,7574242,2012-11-06,Vermicelli
M35538,7858005,15669968,2012-11-06,Cashews
M35538,7858005,15668468,2012-11-06,Beans
M35538,7859798,15668459,2012-06-17,Gourd & Cucumber
M35538,7859798,15668520,2012-06-17,Bread
M35538,7859798,7570594,2012-06-17,Shoe Polish
M35538,7859798,15669879,2012-06-17,Other Dals
M35538,7859798,15668478,2012-06-17,Banana
M35538,7859798,15668688,2012-06-17,Root Vegetables
M35538,7859798,15668468,2012-06-17,Beans
M35538,7860305,15668465,2012-06-23,Root Vegetables
M35538,7860305,15668473,2012-06-23,Beans
M35538,7860305,15668688,2012-06-23,Root Vegetables
M35538,7860305,15669789,2012-06-23,Boiled Rice
M35538,7860305,15668468,2012-06-23,Beans
M35538,7864005,15668465,2012-02-07,Root Vegetables
M35538,7864005,15668471,2012-02-07,Beans
M35538,7864005,15668689,2012-02-07,Root Vegetables
M35538,7864005,15669802,2012-02-07,Cashews
M35538,7864005,15668468,2012-02-07,Beans
M35538,7882633,7586526,2014-06-13,Snacky Nuts
M35538,7882633,7572252,2014-06-13,Cooking Paste
M35538,7882633,34989500,2014-06-13,Other Dals
M35538,7882633,15669816,2014-06-13,Other Dals
M35538,7905638,15668465,2014-05-31,Root Vegetables
M35538,7905638,7586526,2014-05-31,Snacky Nuts
M35538,7905638,7598720,2014-05-31,Agarbatti
M35538,7905638,15668688,2014-05-31,Root Vegetables
M35538,7905638,15668473,2014-05-31,Beans
M35538,7927574,15669803,2014-06-06,Cashews
M35538,7927574,7586526,2014-06-06,Snacky Nuts
M35538,7927574,7580184,2014-06-06,Health Drinks
M35538,7927574,15668521,2014-06-06,Bread
M35538,7930710,15668465,2014-05-16,Root Vegetables
M35538,7930710,15668381,2014-05-16,Other Vegetables
M35538,7930710,15668377,2014-05-16,Root Vegetables
M35538,7930710,7569799,2014-05-16,Namkeen
M35538,7930710,15668416,2014-05-16,Banana
M35538,7930710,7586526,2014-05-16,Snacky Nuts
M35538,7930710,7572307,2014-05-16,Namkeen
M35538,7957012,15668465,2014-05-26,Root Vegetables
M35538,7957012,15668687,2014-05-26,Root Vegetables
M35538,7957012,15669861,2014-05-26,Raw Peanuts
M35538,7957012,15668416,2014-05-26,Banana
M35538,7974011,7572313,2014-09-05,Namkeen
M35538,7974011,15668416,2014-09-05,Banana
M35538,7974011,15670251,2014-09-05,Organic F&V
